541.184776457272,699.62026032824,744.118562535371,335.816355404641,1
522.377475947934,657.211375212224,711.88285229202,321.188172043011,1
450.481890209394,584.532823995473,610.743067345784,275.249858517261,1
501.546406338427,690.98415393322,714.965478211658,315.338992642898,1
532.56168647425,709.989530277306,729.011601584607,295.760045274477,1
509.841539332201,714.089417091115,741.701188455008,347.560554612337,1
507.893887945671,690.910016977929,732.299660441426,348.486134691568,1
484.570175438596,628.929541595925,684.680249009621,330.171477079796,1
514.452178834182,637.691567628749,731.533955857385,336.543576683645,1
535.370401810979,689.945953593662,718.138936049802,334.73259762309,1
580.226938313526,735.616864742501,840.964629315224,337.486700622524,1
498.87492925863,658.307583474816,645.153084323713,301.667515563101,1
536.653367289191,671.164685908319,724.691001697793,325.810696095076,1
522.28013582343,713.645161290323,746.25636672326,353.754951895869,1
478.205149971703,612.379456706282,654.827956989247,283.250990379174,1
546.576117713639,691.535936615733,761.209111488398,409.559139784946,1
507.210243350311,655.330786644029,692.964912280702,320.548387096774,1
530.854555744199,663.998585172609,711.434352009055,313.540747028862,1
474.458121109225,650.147425014148,700.587153367289,348.95415959253,1
509.776457272213,648.12026032824,711.3480475382,329.835880022637,1
532.360215053763,680.859083191851,718.428126768534,337.166666666667,1
561.136955291454,699.331635540464,741.100735710243,359.95727221279,1
568.431239388795,728.304187889078,795.956423316355,331.542444821732,1
557.875778155065,729.745614035088,764.689586870402,373.172325976231,1
498.264855687606,644.569892473118,705.922750424448,321.610356536503,1
512.2753254103,645.864459535937,712.327108092813,314.797962648557,1
525.086587436333,675.600452744765,773.688455008489,382.628466327108,1
459.015280135823,604.244765138653,642.679400113186,319.330786644029,1
523.616298811545,663.538200339559,721.161573288059,331.154499151104,1
538.368138087153,651.63129598189,743.02376910017,345.799377475948,1
524.980475382003,664.614035087719,721.09026598755,331.494623655914,1
497.098754951896,656.416808149406,692.435483870968,321.487549518959,1
490.230333899264,638.381720430108,656.578664402943,305.340407470289,1
563.478211658178,711.569043576684,769.496038483305,322.89558573854,1
533.188172043011,681.23740803622,762.662139219015,372.855404640634,1
479.159026598755,639.300792303339,713.781833616299,363.740803621958,1
466.718449349179,634.09026598755,671.448500282965,306.217883418223,1
472.478494623656,624.929258630447,663.481890209394,278.420203735144,1
493.153650254669,628.415110356537,700.724108658744,334.137804187889,1
527.43520090549,682.827391058291,727.986983588002,323.6740237691,1
492.130447085456,623.11714770798,679.059705715903,317.949066213922,1
510.671760045274,664.822014714205,727.389077532541,330.790888511602,1
568.379456706282,753.086304470855,788.581777023203,359.853706847765,1
534.380305602716,681.074702886248,736.226938313526,344.623089983022,1
503.382569326542,674.39558573854,732.36078098472,353.208545557442,1
532.338426711941,663.687606112054,740.682795698925,343.551782682513,1
504.153650254669,651.826825127334,708.148839841539,318.629032258065,1
480.01584606678,640.1740237691,720.648839841539,344.29428409734,1
514.982739105829,656.123089983022,717.893604980192,357.159026598755,1
493.892190152801,657.744482173175,688.054612337295,332.350877192982,1
412.878970427163,513.055312157722,559.924424972618,276.221248630887,2
433.647316538883,512.926067907996,592.040525739321,300.692771084337,2
403.738773274918,504.468236582694,562.99452354874,284.763417305586,2
372.997809419496,495.180722891566,563.963307776561,261.811062431544,2
453.549835706462,543.60295728368,629.34282584885,298.412376779847,2
409.251369112815,497.99726177437,610.563526834611,288.318729463308,2
431.305038335159,551.399233296824,610.198247535597,290.008214676889,2
397.544906900329,519.661555312158,599.738225629792,276.745892661555,2
432.243702081051,497.949069003286,564.433734939759,293.197152245345,2
458.65443592552,569.380613362541,643.158269441402,314.846659364732,2
378.912376779847,473.069003285871,543.285323110624,293.759036144578,2
448.443592552026,529.048192771084,601.867469879518,301.493975903614,2
410.276013143483,510.498357064622,603.516976998905,287.299561883899,2
414.165936473165,515.354874041621,601.68017524644,291.400328587076,2
417.095837897043,533.357612267251,607.616100766703,310.843373493976,2
416.267250821468,549.00547645126,566.207009857612,303.905805038335,2
452.802847754655,564.134720700986,656.363636363636,351.737677984666,2
424.157721796276,516.967141292443,598.960569550931,310.829134720701,2
467.986308871851,587.92278203724,665.305585980285,343.378970427163,2
421.650054764513,536.571741511501,600.233296823658,306.367469879518,2
407.173603504929,505.97426067908,585.11117196057,280.674698795181,2
433.651150054765,530.692223439211,580.270536692223,286.688937568456,2
410.537239868565,531.260679079956,592.223439211391,294.029572836802,2
413.785323110624,527.447973713034,589.224534501643,336.548192771084,2
432.567907995619,531.481927710843,634.938663745893,304.421686746988,2
413.566812705367,518.629244249726,581.724534501643,314.655531215772,2
442.272179627601,547.336801752464,605.746987951807,323.446330777656,2
441.913472070099,539.017524644031,625.605147864184,325.710843373494,2
412.173055859803,507.496166484118,621.724534501643,328.913472070099,2
457.813800657174,561.904709748083,627.384446878423,307.316538882804,2
388.871851040526,478.035049288061,598.23439211391,304.301204819277,2
399.34556407448,511.672508214677,545.032858707557,256.21412924425,2
376.820920043812,486.411281489595,551.100766703176,278.756297918949,2
469.456188389923,577.640197152245,654.978094194962,305.510405257393,2
394.729463307777,481.458378970427,544.590909090909,283.44578313253,2
425.575575027382,537.808324205915,604.295728368018,325.061336254107,2
407.131982475356,488.517524644031,535.751369112815,258.940854326397,2
445.330777656079,534.728368017525,620.804490690033,328.592552026287,2
438.934830230011,522.358159912377,582.489594742607,276.92004381161,2
395.31708652793,518.379518072289,559.780941949617,289.192223439211,2
